自用,#genre#
广东|现代教育,http://113.64.147.151:8081/hls/109/index.m3u8$广东电信酒店
广东|环球奇观,http://113.64.147.151:8081/hls/110/index.m3u8$广东电信酒店
广东|家庭理财,http://113.64.147.151:8081/hls/112/index.m3u8$广东电信酒店
广东|先锋乒羽,http://113.64.147.151:8081/hls/113/index.m3u8$广东电信酒店
广东|家庭购物,http://113.64.147.151:8081/hls/114/index.m3u8$广东电信酒店
广东|新动漫,http://113.64.147.151:8081/hls/115/index.m3u8$广东电信酒店
广东|央视精品,http://113.64.147.151:8081/hls/116/index.m3u8$广东电信酒店
广东|风云音乐,http://113.64.147.151:8081/hls/117/index.m3u8$广东电信酒店
广东|怀旧剧场,http://113.64.147.151:8081/hls/118/index.m3u8$广东电信酒店
广东|风云剧场,http://113.64.147.151:8081/hls/120/index.m3u8$广东电信酒店
广东|风云足球,http://113.64.147.151:8081/hls/119/index.m3u8$广东电信酒店
广东|第一剧场,http://113.64.147.151:8081/hls/121/index.m3u8$广东电信酒店
广东|武术世界,http://113.64.147.151:8081/hls/122/index.m3u8$广东电信酒店
广东|南方购物,http://113.64.147.151:8081/hls/123/index.m3u8$广东电信酒店
广东|世界地理,http://113.64.147.151:8081/hls/124/index.m3u8$广东电信酒店
广东|老故事,http://113.64.147.151:8081/hls/125/index.m3u8$广东电信酒店
广东|嘉佳卡通,http://113.64.147.151:8081/hls/126/index.m3u8$广东电信酒店
广东|炫动卡通,http://113.64.147.151:8081/hls/127/index.m3u8$广东电信酒店
广东|优漫卡通,http://113.64.147.151:8081/hls/128/index.m3u8$广东电信酒店
广东|金鹰卡通,http://113.64.147.151:8081/hls/129/index.m3u8$广东电信酒店
广东|中国气象,http://113.64.147.151:8081/hls/33/index.m3u8$广东电信酒店
广东|南山有线,http://113.64.147.91:8081/hls/18/index.m3u8$广东电信酒店
广东|揭西台,http://113.64.147.91:8081/hls/19/index.m3u8$广东电信酒店
广东|本港台,http://113.64.147.91:8081/hls/135/index.m3u8$广东电信酒店
广东|揭阳公共,http://113.64.147.91:8081/hls/22/index.m3u8$广东电信酒店
广东|揭阳综合,http://113.64.147.91:8081/hls/21/index.m3u8$广东电信酒店
广东|潮州综合,http://113.64.147.91:8081/hls/23/index.m3u8$广东电信酒店
广东|汕头台,http://113.64.147.91:8081/hls/24/index.m3u8$广东电信酒店
广东|翡翠台,http://113.64.147.91:8081/hls/25/index.m3u8$广东电信酒店
广东|明珠台,http://113.64.147.91:8081/hls/26/index.m3u8$广东电信酒店
广东|广东公共,http://113.64.147.91:8081/hls/27/index.m3u8$广东电信酒店
广东|广东体育,http://113.64.147.91:8081/hls/1/index.m3u8$广东电信酒店
广东|广东新闻,http://113.64.147.91:8081/hls/28/index.m3u8$广东电信酒店
广东|经济科教,http://113.64.147.91:8081/hls/29/index.m3u8$广东电信酒店
广东|南方都市,http://113.64.147.91:8081/hls/30/index.m3u8$广东电信酒店
广东|广东影视,http://113.64.147.91:8081/hls/31/index.m3u8$广东电信酒店
广东|广东少儿,http://113.64.147.91:8081/hls/32/index.m3u8$广东电信酒店
广东|动作电影,http://113.64.147.91:8081/hls/34/index.m3u8$广东电信酒店
广东|家庭影院,http://113.64.147.91:8081/hls/35/index.m3u8$广东电信酒店
广东|凤凰资讯,http://113.64.147.91:8081/hls/36/index.m3u8$广东电信酒店
广东|凤凰香港,http://113.64.147.91:8081/hls/38/index.m3u8$广东电信酒店
广东|揭西,http://113.64.147.91:8081/hls/39/index.m3u8$广东电信酒店
广东|上海纪实,http://113.64.147.91:8081/hls/56/index.m3u8$广东电信酒店
广东|经典电影,http://113.64.147.91:8081/hls/61/index.m3u8$广东电信酒店
广东|dox电影,http://113.64.147.91:8081/hls/62/index.m3u8$广东电信酒店
广东|热播剧场,http://113.64.147.91:8081/hls/63/index.m3u8$广东电信酒店
广东|中国教育1,http://113.64.147.91:8081/hls/64/index.m3u8$广东电信酒店
广东|魅力足球,http://113.64.147.91:8081/hls/65/index.m3u8$广东电信酒店
广东|南方经济,http://113.64.147.91:8081/hls/66/index.m3u8$广东电信酒店
广东|翡翠台,http://113.64.147.91:8081/hls/67/index.m3u8$广东电信酒店
广东|深都市,http://113.64.147.91:8081/hls/68/index.m3u8$广东电信酒店
广东|深圳电视剧,http://113.64.147.91:8081/hls/69/index.m3u8$广东电信酒店
广东|山东教育,http://113.64.147.91:8081/hls/72/index.m3u8$广东电信酒店
广东|mv音乐,http://113.64.147.91:8081/hls/88/index.m3u8$广东电信酒店
广东|网络棋牌,http://113.64.147.91:8081/hls/106/index.m3u8$广东电信酒店
广东|书画频道,http://113.64.147.91:8081/hls/107/index.m3u8$广东电信酒店
广东|岭南戏曲,http://113.64.147.91:8081/hls/108/index.m3u8$广东电信酒店
广东|现代教育,http://113.64.147.91:8081/hls/109/index.m3u8$广东电信酒店
广东|环球奇观,http://113.64.147.91:8081/hls/110/index.m3u8$广东电信酒店
广东|家庭理财,http://113.64.147.91:8081/hls/112/index.m3u8$广东电信酒店
广东|先锋乒羽,http://113.64.147.91:8081/hls/113/index.m3u8$广东电信酒店
广东|家庭购物,http://113.64.147.91:8081/hls/114/index.m3u8$广东电信酒店
广东|新动漫,http://113.64.147.91:8081/hls/115/index.m3u8$广东电信酒店
广东|央视精品,http://113.64.147.91:8081/hls/116/index.m3u8$广东电信酒店
广东|风云音乐,http://113.64.147.91:8081/hls/117/index.m3u8$广东电信酒店
广东|怀旧剧场,http://113.64.147.91:8081/hls/118/index.m3u8$广东电信酒店
广东|风云剧场,http://113.64.147.91:8081/hls/120/index.m3u8$广东电信酒店
广东|风云足球,http://113.64.147.91:8081/hls/119/index.m3u8$广东电信酒店
广东|第一剧场,http://113.64.147.91:8081/hls/121/index.m3u8$广东电信酒店
广东|武术世界,http://113.64.147.91:8081/hls/122/index.m3u8$广东电信酒店
广东|南方购物,http://113.64.147.91:8081/hls/123/index.m3u8$广东电信酒店
广东|世界地理,http://113.64.147.91:8081/hls/124/index.m3u8$广东电信酒店
广东|老故事,http://113.64.147.91:8081/hls/125/index.m3u8$广东电信酒店
广东|嘉佳卡通,http://113.64.147.91:8081/hls/126/index.m3u8$广东电信酒店
广东|炫动卡通,http://113.64.147.91:8081/hls/127/index.m3u8$广东电信酒店
广东|优漫卡通,http://113.64.147.91:8081/hls/128/index.m3u8$广东电信酒店
广东|金鹰卡通,http://113.64.147.91:8081/hls/129/index.m3u8$广东电信酒店
广东|中国气象,http://113.64.147.91:8081/hls/33/index.m3u8$广东电信酒店
广东|南山有线,http://113.64.147.149:8081/hls/18/index.m3u8$广东电信酒店
广东|揭西台,http://113.64.147.149:8081/hls/19/index.m3u8$广东电信酒店
广东|本港台,http://113.64.147.149:8081/hls/135/index.m3u8$广东电信酒店
广东|揭阳公共,http://113.64.147.149:8081/hls/22/index.m3u8$广东电信酒店
广东|揭阳综合,http://113.64.147.149:8081/hls/21/index.m3u8$广东电信酒店
广东|潮州综合,http://113.64.147.149:8081/hls/23/index.m3u8$广东电信酒店
广东|汕头台,http://113.64.147.149:8081/hls/24/index.m3u8$广东电信酒店
广东|翡翠台,http://113.64.147.149:8081/hls/25/index.m3u8$广东电信酒店
广东|明珠台,http://113.64.147.149:8081/hls/26/index.m3u8$广东电信酒店
广东|广东公共,http://113.64.147.149:8081/hls/27/index.m3u8$广东电信酒店
广东|广东体育,http://113.64.147.149:8081/hls/1/index.m3u8$广东电信酒店
广东|广东新闻,http://113.64.147.149:8081/hls/28/index.m3u8$广东电信酒店
广东|经济科教,http://113.64.147.149:8081/hls/29/index.m3u8$广东电信酒店
广东|南方都市,http://113.64.147.149:8081/hls/30/index.m3u8$广东电信酒店
广东|广东影视,http://113.64.147.149:8081/hls/31/index.m3u8$广东电信酒店
广东|广东少儿,http://113.64.147.149:8081/hls/32/index.m3u8$广东电信酒店
广东|动作电影,http://113.64.147.149:8081/hls/34/index.m3u8$广东电信酒店
广东|家庭影院,http://113.64.147.149:8081/hls/35/index.m3u8$广东电信酒店
广东|凤凰资讯,http://113.64.147.149:8081/hls/36/index.m3u8$广东电信酒店
广东|凤凰香港,http://113.64.147.149:8081/hls/38/index.m3u8$广东电信酒店
广东|揭西,http://113.64.147.149:8081/hls/39/index.m3u8$广东电信酒店
广东|上海纪实,http://113.64.147.149:8081/hls/56/index.m3u8$广东电信酒店
广东|经典电影,http://113.64.147.149:8081/hls/61/index.m3u8$广东电信酒店
广东|dox电影,http://113.64.147.149:8081/hls/62/index.m3u8$广东电信酒店
广东|热播剧场,http://113.64.147.149:8081/hls/63/index.m3u8$广东电信酒店
广东|中国教育1,http://113.64.147.149:8081/hls/64/index.m3u8$广东电信酒店
广东|魅力足球,http://113.64.147.149:8081/hls/65/index.m3u8$广东电信酒店
广东|南方经济,http://113.64.147.149:8081/hls/66/index.m3u8$广东电信酒店
广东|翡翠台,http://113.64.147.149:8081/hls/67/index.m3u8$广东电信酒店
广东|深都市,http://113.64.147.149:8081/hls/68/index.m3u8$广东电信酒店
广东|深圳电视剧,http://113.64.147.149:8081/hls/69/index.m3u8$广东电信酒店
广东|山东教育,http://113.64.147.149:8081/hls/72/index.m3u8$广东电信酒店
广东|mv音乐,http://113.64.147.149:8081/hls/88/index.m3u8$广东电信酒店
广东|网络棋牌,http://113.64.147.149:8081/hls/106/index.m3u8$广东电信酒店
广东|书画频道,http://113.64.147.149:8081/hls/107/index.m3u8$广东电信酒店
广东|岭南戏曲,http://113.64.147.149:8081/hls/108/index.m3u8$广东电信酒店
广东|现代教育,http://113.64.147.149:8081/hls/109/index.m3u8$广东电信酒店
广东|环球奇观,http://113.64.147.149:8081/hls/110/index.m3u8$广东电信酒店
广东|家庭理财,http://113.64.147.149:8081/hls/112/index.m3u8$广东电信酒店
广东|先锋乒羽,http://113.64.147.149:8081/hls/113/index.m3u8$广东电信酒店
广东|家庭购物,http://113.64.147.149:8081/hls/114/index.m3u8$广东电信酒店
广东|新动漫,http://113.64.147.149:8081/hls/115/index.m3u8$广东电信酒店
广东|央视精品,http://113.64.147.149:8081/hls/116/index.m3u8$广东电信酒店
广东|风云音乐,http://113.64.147.149:8081/hls/117/index.m3u8$广东电信酒店
广东|怀旧剧场,http://113.64.147.149:8081/hls/118/index.m3u8$广东电信酒店
广东|风云剧场,http://113.64.147.149:8081/hls/120/index.m3u8$广东电信酒店
广东|风云足球,http://113.64.147.149:8081/hls/119/index.m3u8$广东电信酒店
广东|第一剧场,http://113.64.147.149:8081/hls/121/index.m3u8$广东电信酒店
广东|武术世界,http://113.64.147.149:8081/hls/122/index.m3u8$广东电信酒店
广东|南方购物,http://113.64.147.149:8081/hls/123/index.m3u8$广东电信酒店
广东|世界地理,http://113.64.147.149:8081/hls/124/index.m3u8$广东电信酒店
广东|老故事,http://113.64.147.149:8081/hls/125/index.m3u8$广东电信酒店
广东|嘉佳卡通,http://113.64.147.149:8081/hls/126/index.m3u8$广东电信酒店
广东|炫动卡通,http://113.64.147.149:8081/hls/127/index.m3u8$广东电信酒店
广东|优漫卡通,http://113.64.147.149:8081/hls/128/index.m3u8$广东电信酒店
广东|金鹰卡通,http://113.64.147.149:8081/hls/129/index.m3u8$广东电信酒店
广东|中国气象,http://113.64.147.149:8081/hls/33/index.m3u8$广东电信酒店
山西|山西经济咨询,http://110.183.56.181:808/udp/239.3.3.16:10001$山西电信酒店
山西|山西经济咨询,http://110.183.56.181:808/hls/16/index.m3u8$山西电信酒店
山西|山西影视,http://110.183.56.181:808/udp/239.3.3.17:10001$山西电信酒店
山西|山西影视,http://110.183.56.181:808/hls/17/index.m3u8$山西电信酒店
山西|山西公共,http://110.183.56.181:808/udp/239.3.3.19:10001$山西电信酒店
山西|山西公共,http://110.183.56.181:808/hls/19/index.m3u8$山西电信酒店
山西|金鹰卡通,http://110.183.56.181:808/udp/239.3.3.29:10001$山西电信酒店
山西|金鹰卡通,http://110.183.56.181:808/hls/29/index.m3u8$山西电信酒店
山西|炫动卡通,http://110.183.56.181:808/udp/239.3.3.32:10001$山西电信酒店
山西|炫动卡通,http://110.183.56.181:808/hls/32/index.m3u8$山西电信酒店
山西|山西科教,http://110.183.56.181:808/udp/239.3.3.18:10001$山西电信酒店
山西|山西科教,http://110.183.56.181:808/hls/18/index.m3u8$山西电信酒店
山西|欢笑剧场,http://110.183.56.181:808/hls/54/index.m3u8$山西电信酒店
山西|欢笑剧场,http://110.183.56.181:808/udp/239.3.3.54:10001$山西电信酒店
河北|河北生活,http://121.24.99.131:8090/hls/26/index.m3u8$河北联通酒店
河北|河北农民,http://121.24.99.131:8090/hls/27/index.m3u8$河北联通酒店
河北|河北都市,http://121.24.99.131:8090/hls/28/index.m3u8$河北联通酒店
河北|河北影视,http://121.24.99.131:8090/hls/29/index.m3u8$河北联通酒店
河北|河北少儿科教,http://121.24.99.131:8090/hls/30/index.m3u8$河北联通酒店
河北|河北公共,http://121.24.99.131:8090/hls/31/index.m3u8$河北联通酒店
河北|河北收视指南,http://121.24.99.131:8090/hls/44/index.m3u8$河北联通酒店
河北|梨园频道,http://121.24.99.131:8090/hls/45/index.m3u8$河北联通酒店
河北|文物宝库,http://121.24.99.131:8090/hls/47/index.m3u8$河北联通酒店
河北|河北杂技,http://121.24.99.131:8090/hls/60/index.m3u8$河北联通酒店
河北|永年新闻综合,http://121.24.99.131:8090/hls/62/index.m3u8$河北联通酒店
河北|健康频道,http://121.24.99.131:8090/hls/63/index.m3u8$河北联通酒店
河北|永年民生,http://121.24.99.131:8090/hls/64/index.m3u8$河北联通酒店
河北|永年影视,http://121.24.99.131:8090/hls/65/index.m3u8$河北联通酒店
河北|陶瓷,http://121.24.99.131:8090/hls/66/index.m3u8$河北联通酒店
河北|三佳购物,http://121.24.99.131:8090/hls/69/index.m3u8$河北联通酒店
河北|凤凰资讯,http://121.24.99.131:8090/hls/70/index.m3u8$河北联通酒店
河北|金鹰卡通,http://121.24.99.131:8090/hls/72/index.m3u8$河北联通酒店
河北|中华美食,http://121.24.99.131:8090/hls/73/index.m3u8$河北联通酒店
河北|游戏竞技,http://121.24.99.131:8090/hls/74/index.m3u8$河北联通酒店
河北|中国交通,http://121.24.99.131:8090/hls/76/index.m3u8$河北联通酒店
河北|上海东方,http://121.24.99.131:8090/hls/77/index.m3u8$河北联通酒店
河北|海南旅游,http://121.24.99.131:8090/hls/80/index.m3u8$河北联通酒店
河北|卡酷动画,http://121.24.99.131:8090/hls/83/index.m3u8$河北联通酒店
河北|邯郸新闻频道,http://121.24.99.131:8090/hls/87/index.m3u8$河北联通酒店
河北|邯郸公共,http://121.24.99.131:8090/hls/88/index.m3u8$河北联通酒店
河北|邯郸科教,http://121.24.99.131:8090/hls/89/index.m3u8$河北联通酒店
河北|动作电影,http://121.24.99.131:8090/hls/98/index.m3u8$河北联通酒店
河北|电影频道,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8$河北联通酒店
河北|欢乐剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8$河北联通酒店
河北|经典港片,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8$河北联通酒店
河北|动画电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8$河北联通酒店
河北|华语院线,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huayuyuanxian_1080p_t10/c16_lb_huayuyuanxian_1080p_t10.m3u8$河北联通酒店
河北|周末影院,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_fengxiaogang_1080p_t10/c16_lb_fengxiaogang_1080p_t10.m3u8$河北联通酒店
河北|谍战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_diezhanjuchang_1080p_t10/c16_lb_diezhanjuchang_1080p_t10.m3u8$河北联通酒店
河北|军旅剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchang_1080p_t10.m3u8$河北联通酒店
河北|青春剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8$河北联通酒店
河北|宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8$河北联通酒店
河北|抗战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8$河北联通酒店
